crawl_run_id,target_id,category,item_id,item_description,item_count,selector_or_xpath_available,raw_json_path
WVRUN_001,WV_COURSE_C006,structure,h5,Heading level 5,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,structure,ul,Unordered list,73,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,structure,nav,Navigation,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria,ARIA,26,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria_label,ARIA label,38,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria_tabindex,ARIA tabindex,12,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria_button,ARIA button,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria_hidden,ARIA hidden,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria_expanded,ARIA expanded,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C006,aria,aria_haspopup,ARIA popup,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C006.json
WVRUN_001,WV_COURSE_C007,alert,label_orphaned,Orphaned form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,alert,legend_missing,Fieldset missing legend,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,alert,label_title,Unlabeled form control with title,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,alert,link_redundant,Redundant link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,alert,title_redundant,Redundant title text,159,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,feature,alt,Alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,feature,alt_null,Null or empty alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,feature,alt_link,Linked image with alternative text,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,ul,Unordered list,46,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,nav,Navigation,16,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,structure,region,Generic region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria,ARIA,6,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria_label,ARIA label,19,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria_tabindex,ARIA tabindex,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria_hidden,ARIA hidden,27,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria_expanded,ARIA expanded,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C007,aria,aria_haspopup,ARIA popup,6,True,wave/data/raw/WVRUN_001/WV_COURSE_C007.json
WVRUN_001,WV_COURSE_C008,error,aria_reference_broken,Broken ARIA reference,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,alert,label_orphaned,Orphaned form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,alert,legend_missing,Fieldset missing legend,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,alert,label_title,Unlabeled form control with title,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,alert,link_redundant,Redundant link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,alert,title_redundant,Redundant title text,159,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,feature,alt,Alternative text,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,feature,alt_null,Null or empty alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,feature,alt_link,Linked image with alternative text,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,h2,Heading level 2,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,ul,Unordered list,76,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,nav,Navigation,16,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,structure,region,Generic region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria,ARIA,18,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria_label,ARIA label,22,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria_tabindex,ARIA tabindex,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria_hidden,ARIA hidden,27,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria_expanded,ARIA expanded,11,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C008,aria,aria_haspopup,ARIA popup,6,True,wave/data/raw/WVRUN_001/WV_COURSE_C008.json
WVRUN_001,WV_COURSE_C009,alert,text_small,Very small text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,alert,table_layout,Layout table,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,alert,youtube_video,YouTube video,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,feature,alt,Alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,feature,alt_link,Linked image with alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,h2,Heading level 2,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,ul,Unordered list,15,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,iframe,Inline frame,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,nav,Navigation,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,structure,region,Generic region,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,aria,aria,ARIA,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,aria,aria_label,ARIA label,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,aria,aria_button,ARIA button,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C009,aria,aria_hidden,ARIA hidden,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C009.json
WVRUN_001,WV_COURSE_C010,error,meta_refresh,Page refreshes or redirects,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C010,alert,noscript,Noscript element,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C010,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C010,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C010,structure,h2,Heading level 2,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C010,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C010,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C010.json
WVRUN_001,WV_COURSE_C011,error,aria_reference_broken,Broken ARIA reference,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,contrast,contrast,Very low contrast,25,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,alert,alt_duplicate,A nearby image has the same alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,alert,legend_missing,Fieldset missing legend,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,alert,text_small,Very small text,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,alert,title_redundant,Redundant title text,21,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,feature,alt,Alternative text,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,feature,alt_null,Null or empty alternative text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,feature,alt_link,Linked image with alternative text,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,feature,label,Form label,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,feature,lang,Language,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,h2,Heading level 2,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,h3,Heading level 3,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,ul,Unordered list,99,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,nav,Navigation,19,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,structure,region,Generic region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria,ARIA,22,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_label,ARIA label,45,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_describedby,ARIA description,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_tabindex,ARIA tabindex,11,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_live_region,ARIA alert or live region,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_button,ARIA button,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_hidden,ARIA hidden,85,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_expanded,ARIA expanded,26,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C011,aria,aria_haspopup,ARIA popup,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C011.json
WVRUN_001,WV_COURSE_C012,error,aria_reference_broken,Broken ARIA reference,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,contrast,contrast,Very low contrast,25,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,alert,alt_duplicate,A nearby image has the same alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,alert,legend_missing,Fieldset missing legend,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,alert,link_internal_broken,Broken same-page link,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,alert,text_small,Very small text,11,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,alert,title_redundant,Redundant title text,21,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,feature,alt,Alternative text,9,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,feature,alt_null,Null or empty alternative text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,feature,alt_link,Linked image with alternative text,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,feature,label,Form label,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,feature,lang,Language,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,h1,Heading level 1,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,h2,Heading level 2,12,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,h3,Heading level 3,14,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,ul,Unordered list,110,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,nav,Navigation,19,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,aside,Aside,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,structure,region,Generic region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria,ARIA,23,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_label,ARIA label,46,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_describedby,ARIA description,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_tabindex,ARIA tabindex,12,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_live_region,ARIA alert or live region,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_button,ARIA button,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_hidden,ARIA hidden,86,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_expanded,ARIA expanded,26,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C012,aria,aria_haspopup,ARIA popup,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C012.json
WVRUN_001,WV_COURSE_C013,error,label_multiple,Multiple form labels,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,error,heading_empty,Empty heading,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,error,link_empty,Empty link,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,contrast,contrast,Very low contrast,29,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,heading_skipped,Skipped heading level,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,heading_possible,Possible heading,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,link_redundant,Redundant link,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,link_pdf,Link to PDF document,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,noscript,Noscript element,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,underline,Underlined text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,alert,title_redundant,Redundant title text,35,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,feature,alt,Alternative text,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,feature,alt_null,Null or empty alternative text,4,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,feature,alt_link,Linked image with alternative text,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,feature,figure,Figure,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,feature,label,Form label,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,feature,lang,Language,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,table_data,Data table,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,th,Table header cell,13,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,h1,Heading level 1,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,h2,Heading level 2,27,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,h3,Heading level 3,27,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,h5,Heading level 5,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,ol,Ordered list,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,ul,Unordered list,49,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,header,Header,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,nav,Navigation,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,search,Search,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,main,Main content,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,footer,Footer,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,aside,Aside,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,structure,region,Generic region,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria,ARIA,33,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_label,ARIA label,111,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_tabindex,ARIA tabindex,5,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_live_region,ARIA alert or live region,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_button,ARIA button,15,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_hidden,ARIA hidden,39,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_expanded,ARIA expanded,17,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C013,aria,aria_haspopup,ARIA popup,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C013.json
WVRUN_001,WV_COURSE_C014,error,alt_missing,Missing alternative text,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,error,label_multiple,Multiple form labels,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,error,heading_empty,Empty heading,10,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,error,link_empty,Empty link,7,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,contrast,contrast,Very low contrast,42,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,heading_skipped,Skipped heading level,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,heading_possible,Possible heading,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,link_redundant,Redundant link,8,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,noscript,Noscript element,1,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,underline,Underlined text,3,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,title_redundant,Redundant title text,35,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
WVRUN_001,WV_COURSE_C014,alert,youtube_video,YouTube video,2,True,wave/data/raw/WVRUN_001/WV_COURSE_C014.json
